2017-05-12 12:37:15.373361 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] Populating workers...
2017-05-12 12:37:15.373831 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] Populated
2017-05-12 12:38:29.839195 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #0 | Training started
2017-05-12 12:38:31.911284 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #0 | Training finished
2017-05-12 12:38:31.911878 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #1 | Training started
2017-05-12 12:38:33.630274 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #1 | Training finished
2017-05-12 12:38:33.630862 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #2 | Training started
2017-05-12 12:38:35.337874 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #2 | Training finished
2017-05-12 12:38:35.338446 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #3 | Training started
2017-05-12 12:38:36.840733 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #3 | Training finished
2017-05-12 12:38:37.153285 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #4 | Training started
2017-05-12 12:38:38.811199 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #4 | Training finished
2017-05-12 12:38:38.811788 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #5 | Training started
2017-05-12 12:38:40.141480 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #5 | Training finished
2017-05-12 12:38:40.141855 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #6 | Training started
2017-05-12 12:38:41.416658 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #6 | Training finished
2017-05-12 12:38:41.417167 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #7 | Training started
2017-05-12 12:38:42.865933 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #7 | Training finished
2017-05-12 12:38:42.866490 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #8 | Training started
2017-05-12 12:38:44.615763 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #8 | Training finished
2017-05-12 12:38:44.616201 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #9 | Training started
2017-05-12 12:38:46.213566 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #9 | Training finished
2017-05-12 12:38:46.214033 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #9 | Collecting samples for evaluation
2017-05-12 12:39:04.170403 EDT | -----------------------  ------------
2017-05-12 16:24:05.755108 EDT | StdForwardProgress         0.575131
2017-05-12 16:24:05.759431 EDT | -----------------------  ------------
2017-05-12 16:24:05.794830 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #463 | Training started
2017-05-12 16:24:18.492789 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #463 | Training finished
2017-05-12 16:24:18.766475 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #463 | Collecting samples for evaluation
2017-05-12 16:24:37.200414 EDT | -----------------------  ------------
2017-05-12 16:24:37.201420 EDT | Epoch                    463
2017-05-12 16:24:37.201795 EDT | AverageReturn            304.722
2017-05-12 16:24:37.202107 EDT | StdReturn                 70.3608
2017-05-12 16:24:37.202441 EDT | MaxReturn                476.839
2017-05-12 16:24:37.202784 EDT | MinReturn                102.318
2017-05-12 16:24:37.203121 EDT | AverageEsReturn           62.7182
2017-05-12 16:24:37.203433 EDT | StdEsReturn               58.9315
2017-05-12 16:24:37.203745 EDT | MaxEsReturn              257.167
2017-05-12 16:24:37.204072 EDT | MinEsReturn                5.45492
2017-05-12 16:24:37.204391 EDT | AverageDiscountedReturn  133.785
2017-05-12 16:24:37.204723 EDT | AverageQLoss               0.00873473
2017-05-12 16:24:37.205055 EDT | AveragePolicySurr         -1.37583
2017-05-12 16:24:37.205386 EDT | AverageQ                   1.33517
2017-05-12 16:24:37.205733 EDT | AverageAbsQ                1.33835
2017-05-12 16:24:37.206070 EDT | AverageY                   1.3351
2017-05-12 16:24:37.206453 EDT | AverageAbsY                1.33604
2017-05-12 16:24:37.206793 EDT | AverageAbsQYDiff           0.0329392
2017-05-12 16:24:37.207125 EDT | AverageAction              0.863269
2017-05-12 16:24:37.207451 EDT | PolicyRegParamNorm        35.7064
2017-05-12 16:24:37.207772 EDT | QFunRegParamNorm          63.6992
2017-05-12 16:24:37.208095 EDT | AverageForwardProgress     2.253
2017-05-12 16:24:37.208422 EDT | MaxForwardProgress         5.46995
2017-05-12 16:24:37.208758 EDT | MinForwardProgress         1.0131
2017-05-12 16:24:37.209092 EDT | StdForwardProgress         0.746235
2017-05-12 16:24:37.209415 EDT | -----------------------  ------------
2017-05-12 16:24:37.209942 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #464 | Training started
2017-05-12 16:24:52.266096 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #464 | Training finished
2017-05-12 16:24:52.266587 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #464 | Collecting samples for evaluation
2017-05-12 16:25:09.640302 EDT | -----------------------  -----------
2017-05-12 16:25:09.641152 EDT | Epoch                    464
2017-05-12 16:25:09.641421 EDT | AverageReturn            240.387
2017-05-12 16:25:09.641685 EDT | StdReturn                 96.0206
2017-05-12 16:25:09.641965 EDT | MaxReturn                368.76
2017-05-12 16:25:09.642226 EDT | MinReturn                 86.4849
2017-05-12 16:25:09.642481 EDT | AverageEsReturn           59.9224
2017-05-12 16:25:09.642732 EDT | StdEsReturn               59.9427
2017-05-12 16:25:09.642995 EDT | MaxEsReturn              171.786
2017-05-12 16:25:09.643245 EDT | MinEsReturn                3.46384
2017-05-12 16:25:09.643496 EDT | AverageDiscountedReturn  111.046
2017-05-12 16:25:09.643748 EDT | AverageQLoss               0.0092617
2017-05-12 16:25:09.643998 EDT | AveragePolicySurr         -1.37495
2017-05-12 16:25:09.644249 EDT | AverageQ                   1.33418
2017-05-12 16:25:09.644499 EDT | AverageAbsQ                1.33735
2017-05-12 16:25:09.644748 EDT | AverageY                   1.33419
2017-05-12 16:25:09.644997 EDT | AverageAbsY                1.33522
2017-05-12 16:25:09.645246 EDT | AverageAbsQYDiff           0.0341242
2017-05-12 16:25:09.645495 EDT | AverageAction              0.832106
2017-05-12 16:25:09.645763 EDT | PolicyRegParamNorm        35.7158
2017-05-12 16:25:09.646013 EDT | QFunRegParamNorm          63.7886
2017-05-12 16:25:09.646263 EDT | AverageForwardProgress     1.52408
2017-05-12 16:25:09.646512 EDT | MaxForwardProgress         3.47362
2017-05-12 16:25:09.646761 EDT | MinForwardProgress         0.655444
2017-05-12 16:25:09.647011 EDT | StdForwardProgress         0.638883
2017-05-12 16:25:09.647260 EDT | -----------------------  -----------
2017-05-12 16:25:09.647665 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #465 | Training started
2017-05-12 16:25:23.048560 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #465 | Training finished
2017-05-12 16:25:23.051145 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #465 | Collecting samples for evaluation
2017-05-12 16:25:40.527337 EDT | -----------------------  ------------
2017-05-12 16:25:40.589674 EDT | Epoch                    465
2017-05-12 16:25:40.590079 EDT | AverageReturn            285.669
2017-05-12 16:25:40.590394 EDT | StdReturn                 65.6586
2017-05-12 16:25:40.590649 EDT | MaxReturn                415.212
2017-05-12 16:25:40.590897 EDT | MinReturn                121.053
2017-05-12 16:25:40.591142 EDT | AverageEsReturn           58.2315
2017-05-12 16:25:40.591387 EDT | StdEsReturn               70.617
2017-05-12 16:25:40.591628 EDT | MaxEsReturn              301.295
2017-05-12 16:25:40.591869 EDT | MinEsReturn                2.67161
2017-05-12 16:25:40.592110 EDT | AverageDiscountedReturn  121.75
2017-05-12 16:25:40.592350 EDT | AverageQLoss               0.00918248
2017-05-12 16:25:40.592591 EDT | AveragePolicySurr         -1.37696
2017-05-12 16:25:40.592829 EDT | AverageQ                   1.3372
2017-05-12 16:25:40.593067 EDT | AverageAbsQ                1.33988
2017-05-12 16:25:40.593305 EDT | AverageY                   1.33731
2017-05-12 16:25:40.593543 EDT | AverageAbsY                1.338
2017-05-12 16:25:40.593798 EDT | AverageAbsQYDiff           0.0333702
2017-05-12 16:25:40.594039 EDT | AverageAction              0.808545
2017-05-12 16:25:40.594277 EDT | PolicyRegParamNorm        35.7292
2017-05-12 16:25:40.594516 EDT | QFunRegParamNorm          63.834
2017-05-12 16:25:40.594754 EDT | AverageForwardProgress     1.73521
2017-05-12 16:25:40.594991 EDT | MaxForwardProgress         3.64516
2017-05-12 16:25:40.595229 EDT | MinForwardProgress         0.752086
2017-05-12 16:25:40.595466 EDT | StdForwardProgress         0.743764
2017-05-12 16:25:40.595704 EDT | -----------------------  ------------
2017-05-12 16:25:40.596111 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #466 | Training started
2017-05-12 16:25:52.023737 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #466 | Training finished
2017-05-12 16:25:52.321964 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #466 | Collecting samples for evaluation
2017-05-12 16:26:08.520328 EDT | -----------------------  ------------
2017-05-12 16:26:08.853164 EDT | Epoch                    466
2017-05-12 16:26:08.853864 EDT | AverageReturn            286.733
2017-05-12 16:26:08.854367 EDT | StdReturn                 62.1054
2017-05-12 16:26:08.854982 EDT | MaxReturn                360.136
2017-05-12 16:26:08.855480 EDT | MinReturn                116.242
2017-05-12 16:26:08.855972 EDT | AverageEsReturn           58.4786
2017-05-12 16:26:08.856451 EDT | StdEsReturn               52.5351
2017-05-12 16:26:08.856920 EDT | MaxEsReturn              215.432
2017-05-12 16:26:08.857389 EDT | MinEsReturn                2.75471
2017-05-12 16:26:08.857873 EDT | AverageDiscountedReturn  115.279
2017-05-12 16:26:08.858334 EDT | AverageQLoss               0.00950504
2017-05-12 16:26:08.858849 EDT | AveragePolicySurr         -1.37443
2017-05-12 16:26:08.859319 EDT | AverageQ                   1.33183
2017-05-12 16:26:08.859777 EDT | AverageAbsQ                1.33475
2017-05-12 16:26:08.860218 EDT | AverageY                   1.33181
2017-05-12 16:26:08.860680 EDT | AverageAbsY                1.33266
2017-05-12 16:26:08.861141 EDT | AverageAbsQYDiff           0.0349383
2017-05-12 16:26:08.861610 EDT | AverageAction              0.806248
2017-05-12 16:26:08.862027 EDT | PolicyRegParamNorm        35.7352
2017-05-12 16:26:08.862361 EDT | QFunRegParamNorm          63.9014
2017-05-12 16:26:08.862699 EDT | AverageForwardProgress     1.40969
2017-05-12 16:26:08.863034 EDT | MaxForwardProgress         3.10411
2017-05-12 16:26:08.863358 EDT | MinForwardProgress         0.709786
2017-05-12 16:26:08.863696 EDT | StdForwardProgress         0.568831
2017-05-12 16:26:08.864019 EDT | -----------------------  ------------
2017-05-12 16:26:08.864603 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #467 | Training started
2017-05-12 16:26:21.687434 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #467 | Training finished
2017-05-12 16:26:22.105576 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #467 | Collecting samples for evaluation
2017-05-12 16:26:40.607760 EDT | -----------------------  ------------
2017-05-12 16:26:40.609318 EDT | Epoch                    467
2017-05-12 16:26:40.609712 EDT | AverageReturn            247.559
2017-05-12 16:26:40.610071 EDT | StdReturn                 93.8172
2017-05-12 16:26:40.610422 EDT | MaxReturn                372.96
2017-05-12 16:26:40.610778 EDT | MinReturn                100.491
2017-05-12 16:26:40.611128 EDT | AverageEsReturn           83.3404
2017-05-12 16:26:40.611479 EDT | StdEsReturn               88.4745
2017-05-12 16:26:40.611828 EDT | MaxEsReturn              326.408
2017-05-12 16:26:40.612174 EDT | MinEsReturn                2.83148
2017-05-12 16:26:40.612522 EDT | AverageDiscountedReturn  111.55
2017-05-12 16:26:40.612869 EDT | AverageQLoss               0.00916403
2017-05-12 16:26:40.613210 EDT | AveragePolicySurr         -1.37718
2017-05-12 16:26:40.613560 EDT | AverageQ                   1.33678
2017-05-12 16:26:40.613915 EDT | AverageAbsQ                1.33963
2017-05-12 16:26:40.614259 EDT | AverageY                   1.33668
2017-05-12 16:26:40.614608 EDT | AverageAbsY                1.33742
2017-05-12 16:26:40.614956 EDT | AverageAbsQYDiff           0.0342416
2017-05-12 16:26:40.615301 EDT | AverageAction              0.808179
2017-05-12 16:26:40.615652 EDT | PolicyRegParamNorm        35.749
2017-05-12 16:26:40.615997 EDT | QFunRegParamNorm          63.9755
2017-05-12 16:26:40.616346 EDT | AverageForwardProgress     1.58445
2017-05-12 16:26:40.616696 EDT | MaxForwardProgress         3.71739
2017-05-12 16:26:40.617039 EDT | MinForwardProgress         0.673742
2017-05-12 16:26:40.617387 EDT | StdForwardProgress         0.716538
2017-05-12 16:26:40.617743 EDT | -----------------------  ------------
2017-05-12 16:26:40.618283 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #468 | Training started
2017-05-12 16:26:52.218943 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #468 | Training finished
2017-05-12 16:26:52.221782 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #468 | Collecting samples for evaluation
2017-05-12 16:27:11.466353 EDT | -----------------------  ------------
2017-05-12 16:27:11.467279 EDT | Epoch                    468
2017-05-12 16:27:11.467543 EDT | AverageReturn            291.72
2017-05-12 16:27:11.467795 EDT | StdReturn                 60.0169
2017-05-12 16:27:11.468039 EDT | MaxReturn                392.003
2017-05-12 16:27:11.468284 EDT | MinReturn                116.791
2017-05-12 16:27:11.468521 EDT | AverageEsReturn           65.8843
2017-05-12 16:27:11.468758 EDT | StdEsReturn               60.8297
2017-05-12 16:27:11.468994 EDT | MaxEsReturn              199.807
2017-05-12 16:27:11.469229 EDT | MinEsReturn                3.29627
2017-05-12 16:27:11.469471 EDT | AverageDiscountedReturn  114.97
2017-05-12 16:27:11.469713 EDT | AverageQLoss               0.00887262
2017-05-12 16:27:11.469952 EDT | AveragePolicySurr         -1.37881
2017-05-12 16:27:11.470188 EDT | AverageQ                   1.33679
2017-05-12 16:27:11.470421 EDT | AverageAbsQ                1.33955
2017-05-12 16:27:11.470656 EDT | AverageY                   1.33685
2017-05-12 16:27:11.470895 EDT | AverageAbsY                1.33745
2017-05-12 16:27:11.471128 EDT | AverageAbsQYDiff           0.0337762
2017-05-12 16:27:11.471361 EDT | AverageAction              0.806033
2017-05-12 16:27:11.471592 EDT | PolicyRegParamNorm        35.7623
2017-05-12 16:27:11.471825 EDT | QFunRegParamNorm          64.026
2017-05-12 16:27:11.472058 EDT | AverageForwardProgress     1.41265
2017-05-12 16:27:11.472296 EDT | MaxForwardProgress         3.23222
2017-05-12 16:27:11.472529 EDT | MinForwardProgress         0.697923
2017-05-12 16:27:11.472761 EDT | StdForwardProgress         0.527677
2017-05-12 16:27:11.472993 EDT | -----------------------  ------------
2017-05-12 16:27:11.473397 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #469 | Training started
2017-05-12 16:27:24.825224 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #469 | Training finished
2017-05-12 16:27:24.826607 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #469 | Collecting samples for evaluation
2017-05-12 16:27:41.840528 EDT | -----------------------  ------------
2017-05-12 16:27:42.163684 EDT | Epoch                    469
2017-05-12 16:27:42.164335 EDT | AverageReturn            244.98
2017-05-12 16:27:42.164776 EDT | StdReturn                109.572
2017-05-12 16:27:42.165207 EDT | MaxReturn                462.673
2017-05-12 16:27:42.165631 EDT | MinReturn                 49.4763
2017-05-12 16:27:42.166067 EDT | AverageEsReturn           62.4478
2017-05-12 16:27:42.166495 EDT | StdEsReturn               74.1187
2017-05-12 16:27:42.166922 EDT | MaxEsReturn              245.858
2017-05-12 16:27:42.167341 EDT | MinEsReturn                2.89182
2017-05-12 16:27:42.167763 EDT | AverageDiscountedReturn  110.214
2017-05-12 16:27:42.168186 EDT | AverageQLoss               0.00938875
2017-05-12 16:27:42.168611 EDT | AveragePolicySurr         -1.3768
2017-05-12 16:27:42.169034 EDT | AverageQ                   1.33532
2017-05-12 16:27:42.169455 EDT | AverageAbsQ                1.33848
2017-05-12 16:27:42.169898 EDT | AverageY                   1.33535
2017-05-12 16:27:42.170316 EDT | AverageAbsY                1.33609
2017-05-12 16:27:42.170737 EDT | AverageAbsQYDiff           0.0349116
2017-05-12 16:27:42.171161 EDT | AverageAction              0.834715
2017-05-12 16:27:42.171582 EDT | PolicyRegParamNorm        35.7837
2017-05-12 16:27:42.171999 EDT | QFunRegParamNorm          64.0554
2017-05-12 16:27:42.172418 EDT | AverageForwardProgress     1.73898
2017-05-12 16:27:42.172836 EDT | MaxForwardProgress         4.2753
2017-05-12 16:27:42.173254 EDT | MinForwardProgress         0.205521
2017-05-12 16:27:42.173675 EDT | StdForwardProgress         0.910375
2017-05-12 16:27:42.174104 EDT | -----------------------  ------------
2017-05-12 16:27:42.174717 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #470 | Training started
2017-05-12 16:27:54.252226 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #470 | Training finished
2017-05-12 16:27:54.599041 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #470 | Collecting samples for evaluation
2017-05-12 16:28:12.342686 EDT | -----------------------  -----------
2017-05-12 16:28:12.344818 EDT | Epoch                    470
2017-05-12 16:28:12.346022 EDT | AverageReturn            257.554
2017-05-12 16:28:12.347439 EDT | StdReturn                 87.6434
2017-05-12 16:28:12.361567 EDT | MaxReturn                442.685
2017-05-12 16:28:12.361943 EDT | MinReturn                109.699
2017-05-12 16:28:12.362273 EDT | AverageEsReturn           56.6748
2017-05-12 16:28:12.362619 EDT | StdEsReturn               58.7416
2017-05-12 16:28:12.362964 EDT | MaxEsReturn              190.359
2017-05-12 16:28:12.363312 EDT | MinEsReturn                2.67669
2017-05-12 16:28:12.363648 EDT | AverageDiscountedReturn  119.621
2017-05-12 16:28:12.363983 EDT | AverageQLoss               0.008758
2017-05-12 16:28:12.364321 EDT | AveragePolicySurr         -1.3811
2017-05-12 16:28:12.364832 EDT | AverageQ                   1.34069
2017-05-12 16:28:12.365433 EDT | AverageAbsQ                1.3436
2017-05-12 16:28:12.368602 EDT | AverageY                   1.34068
2017-05-12 16:28:12.368954 EDT | AverageAbsY                1.34147
2017-05-12 16:28:12.369294 EDT | AverageAbsQYDiff           0.0332015
2017-05-12 16:28:12.369632 EDT | AverageAction              0.815344
2017-05-12 16:28:12.369982 EDT | PolicyRegParamNorm        35.8042
2017-05-12 16:28:12.373921 EDT | QFunRegParamNorm          64.0886
2017-05-12 16:28:12.376642 EDT | AverageForwardProgress     1.92242
2017-05-12 16:28:12.377091 EDT | MaxForwardProgress         3.85424
2017-05-12 16:28:12.377788 EDT | MinForwardProgress         0.78269
2017-05-12 16:28:12.384126 EDT | StdForwardProgress         0.702156
2017-05-12 16:28:12.384476 EDT | -----------------------  -----------
2017-05-12 16:28:12.385020 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #471 | Training started
2017-05-12 16:28:23.893689 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #471 | Training finished
2017-05-12 16:28:24.248838 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #471 | Collecting samples for evaluation
2017-05-12 16:28:40.617627 EDT | -----------------------  ------------
2017-05-12 16:28:40.959074 EDT | Epoch                    471
2017-05-12 16:28:40.961661 EDT | AverageReturn            303.875
2017-05-12 16:28:40.962186 EDT | StdReturn                 53.8183
2017-05-12 16:28:40.962635 EDT | MaxReturn                368.375
2017-05-12 16:28:40.963078 EDT | MinReturn                104.281
2017-05-12 16:28:40.963520 EDT | AverageEsReturn           66.82
2017-05-12 16:28:40.963959 EDT | StdEsReturn               77.2424
2017-05-12 16:28:40.964397 EDT | MaxEsReturn              277.283
2017-05-12 16:28:40.964836 EDT | MinEsReturn                3.84885
2017-05-12 16:28:40.965289 EDT | AverageDiscountedReturn  119.99
2017-05-12 16:28:40.965742 EDT | AverageQLoss               0.00891565
2017-05-12 16:28:40.966193 EDT | AveragePolicySurr         -1.37837
2017-05-12 16:28:40.966644 EDT | AverageQ                   1.33764
2017-05-12 16:28:40.967089 EDT | AverageAbsQ                1.34045
2017-05-12 16:28:40.967529 EDT | AverageY                   1.33759
2017-05-12 16:28:40.967969 EDT | AverageAbsY                1.33832
2017-05-12 16:28:40.968403 EDT | AverageAbsQYDiff           0.0337503
2017-05-12 16:28:40.968843 EDT | AverageAction              0.798994
2017-05-12 16:28:40.969278 EDT | PolicyRegParamNorm        35.8142
2017-05-12 16:28:40.969727 EDT | QFunRegParamNorm          64.1436
2017-05-12 16:28:40.970163 EDT | AverageForwardProgress     1.59703
2017-05-12 16:28:40.970601 EDT | MaxForwardProgress         3.04311
2017-05-12 16:28:40.970968 EDT | MinForwardProgress         0.729353
2017-05-12 16:28:40.971304 EDT | StdForwardProgress         0.465349
2017-05-12 16:28:40.971658 EDT | -----------------------  ------------
2017-05-12 16:28:40.972244 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #472 | Training started
2017-05-12 16:28:51.022865 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #472 | Training finished
2017-05-12 16:28:51.229744 EDT | [Paper_Final_Averaged_DDPG/DDPG_Hopper/Experiment_0] epoch #472 | Collecting samples for evaluation
2017-05-12 16:29:05.861181 EDT | -----------------------  ------------
2017-05-12 16:29:05.868791 EDT | Epoch                    472
2017-05-12 16:29:05.872686 EDT | AverageReturn            299.922
2017-05-12 16:29:05.873027 EDT | StdReturn                 39.2555
2017-05-12 16:29:05.873323 EDT | MaxReturn                361.892
2017-05-12 16:29:05.873592 EDT | MinReturn                103.206
2017-05-12 16:29:05.873896 EDT | AverageEsReturn           58.758
2017-05-12 16:29:05.874197 EDT | StdEsReturn               82.8431
2017-05-12 16:29:05.874485 EDT | MaxEsReturn              316.691
2017-05-12 16:29:05.874752 EDT | MinEsReturn                2.77297
2017-05-12 16:29:05.875036 EDT | AverageDiscountedReturn  115.877
